"Step","Historylen4 - Episode_Reward/payload_2_target","Historylen4 - Episode_Reward/payload_2_target__MIN","Historylen4 - Episode_Reward/payload_2_target__MAX"
"4311","7.761013031005859","7.761013031005859","7.761013031005859"
"4316","7.891501426696777","7.891501426696777","7.891501426696777"
"4318","7.304486274719238","7.304486274719238","7.304486274719238"
"4320","7.572104454040527","7.572104454040527","7.572104454040527"
"4322","7.650866508483887","7.650866508483887","7.650866508483887"
"4323","7.710512161254883","7.710512161254883","7.710512161254883"
"4324","7.791475296020508","7.791475296020508","7.791475296020508"
"4325","7.644313812255859","7.644313812255859","7.644313812255859"
"4328","7.886157989501953","7.886157989501953","7.886157989501953"
"4331","7.85251522064209","7.85251522064209","7.85251522064209"
"4333","7.8208160400390625","7.8208160400390625","7.8208160400390625"
"4335","7.256110191345215","7.256110191345215","7.256110191345215"
"4336","7.625858306884766","7.625858306884766","7.625858306884766"
"4337","7.628025054931641","7.628025054931641","7.628025054931641"
"4338","7.7955427169799805","7.7955427169799805","7.7955427169799805"
"4339","7.514832973480225","7.514832973480225","7.514832973480225"
"4340","7.518687725067139","7.518687725067139","7.518687725067139"
"4342","7.8326311111450195","7.8326311111450195","7.8326311111450195"
"4343","7.772643089294434","7.772643089294434","7.772643089294434"
"4344","7.689812660217285","7.689812660217285","7.689812660217285"
"4345","7.772200584411621","7.772200584411621","7.772200584411621"
"4347","7.607779502868652","7.607779502868652","7.607779502868652"
"4352","7.539378643035889","7.539378643035889","7.539378643035889"
"4353","7.5362982749938965","7.5362982749938965","7.5362982749938965"
"4356","7.737485408782959","7.737485408782959","7.737485408782959"
"4359","7.2683024406433105","7.2683024406433105","7.2683024406433105"
"4361","7.745669364929199","7.745669364929199","7.745669364929199"
"4362","7.760503768920898","7.760503768920898","7.760503768920898"
"4363","7.252261161804199","7.252261161804199","7.252261161804199"
"4365","7.723933219909668","7.723933219909668","7.723933219909668"
"4366","7.79646635055542","7.79646635055542","7.79646635055542"
"4367","7.766656398773193","7.766656398773193","7.766656398773193"
"4371","7.8664751052856445","7.8664751052856445","7.8664751052856445"
"4372","7.437118053436279","7.437118053436279","7.437118053436279"
"4376","7.822923183441162","7.822923183441162","7.822923183441162"
"4377","7.7866926193237305","7.7866926193237305","7.7866926193237305"
"4379","7.966178894042969","7.966178894042969","7.966178894042969"
"4382","7.346953392028809","7.346953392028809","7.346953392028809"
"4387","7.924816131591797","7.924816131591797","7.924816131591797"
"4390","7.558769226074219","7.558769226074219","7.558769226074219"
"4391","7.671172142028809","7.671172142028809","7.671172142028809"
"4392","7.836843013763428","7.836843013763428","7.836843013763428"
"4395","7.293865203857422","7.293865203857422","7.293865203857422"
"4399","7.382924556732178","7.382924556732178","7.382924556732178"
"4401","7.603137969970703","7.603137969970703","7.603137969970703"
"4403","7.759566783905029","7.759566783905029","7.759566783905029"
"4404","7.453533172607422","7.453533172607422","7.453533172607422"
"4407","7.654702663421631","7.654702663421631","7.654702663421631"
"4409","7.655917167663574","7.655917167663574","7.655917167663574"
"4410","7.8883209228515625","7.8883209228515625","7.8883209228515625"
"4413","7.719972133636475","7.719972133636475","7.719972133636475"
"4415","7.742330074310303","7.742330074310303","7.742330074310303"
"4416","7.749513149261475","7.749513149261475","7.749513149261475"
"4417","7.505492687225342","7.505492687225342","7.505492687225342"
"4420","7.5175604820251465","7.5175604820251465","7.5175604820251465"
"4421","7.608163356781006","7.608163356781006","7.608163356781006"
"4422","7.1224212646484375","7.1224212646484375","7.1224212646484375"
"4423","7.6122541427612305","7.6122541427612305","7.6122541427612305"
"4424","7.697949409484863","7.697949409484863","7.697949409484863"
"4425","7.694085597991943","7.694085597991943","7.694085597991943"
"4427","7.814718246459961","7.814718246459961","7.814718246459961"
"4430","7.830955505371094","7.830955505371094","7.830955505371094"
"4431","7.750290870666504","7.750290870666504","7.750290870666504"
"4432","7.7336015701293945","7.7336015701293945","7.7336015701293945"
"4433","7.4557294845581055","7.4557294845581055","7.4557294845581055"
"4435","7.765569686889648","7.765569686889648","7.765569686889648"
"4436","7.948284149169922","7.948284149169922","7.948284149169922"
"4438","7.474333763122559","7.474333763122559","7.474333763122559"
"4441","7.809391021728516","7.809391021728516","7.809391021728516"
"4443","7.606267929077148","7.606267929077148","7.606267929077148"
"4444","7.729346752166748","7.729346752166748","7.729346752166748"
"4445","7.864025115966797","7.864025115966797","7.864025115966797"
"4447","7.807392120361328","7.807392120361328","7.807392120361328"
"4448","7.825050354003906","7.825050354003906","7.825050354003906"
"4449","7.7397871017456055","7.7397871017456055","7.7397871017456055"
"4453","7.8634538650512695","7.8634538650512695","7.8634538650512695"
"4454","7.773580074310303","7.773580074310303","7.773580074310303"
"4458","7.7701945304870605","7.7701945304870605","7.7701945304870605"
"4459","7.751069068908691","7.751069068908691","7.751069068908691"
"4460","7.44344425201416","7.44344425201416","7.44344425201416"
"4462","7.691779613494873","7.691779613494873","7.691779613494873"
"4464","7.690981864929199","7.690981864929199","7.690981864929199"
"4465","7.74726676940918","7.74726676940918","7.74726676940918"
"4466","7.69480037689209","7.69480037689209","7.69480037689209"
"4470","7.681818962097168","7.681818962097168","7.681818962097168"
"4471","7.551740646362305","7.551740646362305","7.551740646362305"
"4474","7.511064529418945","7.511064529418945","7.511064529418945"
"4475","7.865557670593262","7.865557670593262","7.865557670593262"
"4476","7.794312953948975","7.794312953948975","7.794312953948975"
"4477","7.590754508972168","7.590754508972168","7.590754508972168"
"4478","7.546319961547852","7.546319961547852","7.546319961547852"
"4483","7.7613325119018555","7.7613325119018555","7.7613325119018555"
"4484","7.574728965759277","7.574728965759277","7.574728965759277"
"4487","7.541018486022949","7.541018486022949","7.541018486022949"
"4489","7.511636257171631","7.511636257171631","7.511636257171631"
"4493","7.820734024047852","7.820734024047852","7.820734024047852"
"4496","7.719611644744873","7.719611644744873","7.719611644744873"
"4497","7.853669166564941","7.853669166564941","7.853669166564941"
"4498","7.694045066833496","7.694045066833496","7.694045066833496"
"4500","7.528726100921631","7.528726100921631","7.528726100921631"
"4503","7.590057373046875","7.590057373046875","7.590057373046875"
"4504","7.83215856552124","7.83215856552124","7.83215856552124"
"4505","7.767094612121582","7.767094612121582","7.767094612121582"
"4507","7.6317291259765625","7.6317291259765625","7.6317291259765625"
"4511","7.7485504150390625","7.7485504150390625","7.7485504150390625"
"4516","7.960122585296631","7.960122585296631","7.960122585296631"
"4518","7.784172058105469","7.784172058105469","7.784172058105469"
"4519","7.760203838348389","7.760203838348389","7.760203838348389"
"4522","7.3980712890625","7.3980712890625","7.3980712890625"
"4523","7.530147075653076","7.530147075653076","7.530147075653076"
"4524","7.519744873046875","7.519744873046875","7.519744873046875"
"4527","7.826259613037109","7.826259613037109","7.826259613037109"
"4532","7.5638957023620605","7.5638957023620605","7.5638957023620605"
"4535","7.703603744506836","7.703603744506836","7.703603744506836"
"4536","7.683818817138672","7.683818817138672","7.683818817138672"
"4539","7.80684232711792","7.80684232711792","7.80684232711792"
"4544","7.636552333831787","7.636552333831787","7.636552333831787"
"4548","7.684532165527344","7.684532165527344","7.684532165527344"
"4549","7.624661445617676","7.624661445617676","7.624661445617676"
"4553","7.448670864105225","7.448670864105225","7.448670864105225"
"4560","7.850929260253906","7.850929260253906","7.850929260253906"
"4562","7.745065212249756","7.745065212249756","7.745065212249756"
"4564","7.69403600692749","7.69403600692749","7.69403600692749"
"4566","7.785728454589844","7.785728454589844","7.785728454589844"
"4569","7.821385860443115","7.821385860443115","7.821385860443115"
"4570","7.664046287536621","7.664046287536621","7.664046287536621"
"4575","7.575958251953125","7.575958251953125","7.575958251953125"
"4576","7.793457984924316","7.793457984924316","7.793457984924316"
"4578","7.504935264587402","7.504935264587402","7.504935264587402"
"4580","7.586458206176758","7.586458206176758","7.586458206176758"
"4581","7.855364799499512","7.855364799499512","7.855364799499512"
"4582","7.888854026794434","7.888854026794434","7.888854026794434"
"4583","7.899459362030029","7.899459362030029","7.899459362030029"
"4584","7.660611629486084","7.660611629486084","7.660611629486084"
"4585","7.504103660583496","7.504103660583496","7.504103660583496"
"4586","7.7142767906188965","7.7142767906188965","7.7142767906188965"
"4587","7.566107749938965","7.566107749938965","7.566107749938965"
"4589","7.780850410461426","7.780850410461426","7.780850410461426"
"4590","7.852926254272461","7.852926254272461","7.852926254272461"
"4592","7.6155595779418945","7.6155595779418945","7.6155595779418945"
"4593","7.909682273864746","7.909682273864746","7.909682273864746"
"4594","7.808708190917969","7.808708190917969","7.808708190917969"
"4595","7.9329376220703125","7.9329376220703125","7.9329376220703125"
"4597","7.8046674728393555","7.8046674728393555","7.8046674728393555"
"4598","7.6530280113220215","7.6530280113220215","7.6530280113220215"
"4603","7.807286262512207","7.807286262512207","7.807286262512207"
"4604","7.829034805297852","7.829034805297852","7.829034805297852"
"4606","7.49386739730835","7.49386739730835","7.49386739730835"
"4608","7.650590896606445","7.650590896606445","7.650590896606445"
"4609","7.615121364593506","7.615121364593506","7.615121364593506"
"4612","7.907926559448242","7.907926559448242","7.907926559448242"
"4613","7.907298564910889","7.907298564910889","7.907298564910889"
"4616","7.8063812255859375","7.8063812255859375","7.8063812255859375"
"4620","7.710884094238281","7.710884094238281","7.710884094238281"
"4621","7.90653133392334","7.90653133392334","7.90653133392334"
"4622","7.819378852844238","7.819378852844238","7.819378852844238"
"4623","7.738522529602051","7.738522529602051","7.738522529602051"
"4624","7.698873043060303","7.698873043060303","7.698873043060303"
"4625","7.603906154632568","7.603906154632568","7.603906154632568"
"4626","7.6656646728515625","7.6656646728515625","7.6656646728515625"
"4627","7.634317398071289","7.634317398071289","7.634317398071289"
"4629","7.69050407409668","7.69050407409668","7.69050407409668"
"4631","7.715856552124023","7.715856552124023","7.715856552124023"
"4634","7.857337951660156","7.857337951660156","7.857337951660156"
"4635","7.778432369232178","7.778432369232178","7.778432369232178"
"4640","7.829303741455078","7.829303741455078","7.829303741455078"
"4642","7.651069164276123","7.651069164276123","7.651069164276123"
"4644","7.444602012634277","7.444602012634277","7.444602012634277"
"4648","7.6453046798706055","7.6453046798706055","7.6453046798706055"
"4649","7.500701904296875","7.500701904296875","7.500701904296875"
"4651","7.620253562927246","7.620253562927246","7.620253562927246"
"4652","7.851923942565918","7.851923942565918","7.851923942565918"
"4654","7.547380447387695","7.547380447387695","7.547380447387695"
"4657","7.848564147949219","7.848564147949219","7.848564147949219"
"4660","7.75119686126709","7.75119686126709","7.75119686126709"
"4664","7.8858866691589355","7.8858866691589355","7.8858866691589355"
"4666","7.6636576652526855","7.6636576652526855","7.6636576652526855"
"4667","7.387774467468262","7.387774467468262","7.387774467468262"
"4668","7.546867370605469","7.546867370605469","7.546867370605469"
"4673","7.597154140472412","7.597154140472412","7.597154140472412"
"4681","7.800876140594482","7.800876140594482","7.800876140594482"
"4684","7.7808637619018555","7.7808637619018555","7.7808637619018555"
"4689","7.838714122772217","7.838714122772217","7.838714122772217"
"4690","7.652440547943115","7.652440547943115","7.652440547943115"
"4691","7.485251426696777","7.485251426696777","7.485251426696777"
"4693","7.661435127258301","7.661435127258301","7.661435127258301"
"4694","7.803435325622559","7.803435325622559","7.803435325622559"
"4697","7.872960567474365","7.872960567474365","7.872960567474365"
"4698","7.654026031494141","7.654026031494141","7.654026031494141"
"4699","7.8448638916015625","7.8448638916015625","7.8448638916015625"
"4701","7.97858190536499","7.97858190536499","7.97858190536499"
"4704","7.590981960296631","7.590981960296631","7.590981960296631"
"4707","7.927928924560547","7.927928924560547","7.927928924560547"
"4711","7.824426174163818","7.824426174163818","7.824426174163818"
"4712","7.696074485778809","7.696074485778809","7.696074485778809"
"4715","8.016765594482422","8.016765594482422","8.016765594482422"
"4716","7.908991813659668","7.908991813659668","7.908991813659668"
"4717","7.771739959716797","7.771739959716797","7.771739959716797"
"4718","7.947598457336426","7.947598457336426","7.947598457336426"
"4719","7.876391887664795","7.876391887664795","7.876391887664795"
"4721","7.7679667472839355","7.7679667472839355","7.7679667472839355"
"4724","7.919384956359863","7.919384956359863","7.919384956359863"
"4726","7.871617794036865","7.871617794036865","7.871617794036865"
"4729","7.801506042480469","7.801506042480469","7.801506042480469"
"4734","7.915102958679199","7.915102958679199","7.915102958679199"
"4735","7.895526885986328","7.895526885986328","7.895526885986328"
"4736","7.625217437744141","7.625217437744141","7.625217437744141"
"4739","7.9087324142456055","7.9087324142456055","7.9087324142456055"
"4745","7.760526657104492","7.760526657104492","7.760526657104492"
"4747","7.841248989105225","7.841248989105225","7.841248989105225"
"4749","7.881076812744141","7.881076812744141","7.881076812744141"
"4754","7.864614009857178","7.864614009857178","7.864614009857178"
"4755","7.663506984710693","7.663506984710693","7.663506984710693"
"4759","7.713581085205078","7.713581085205078","7.713581085205078"
"4760","7.919414043426514","7.919414043426514","7.919414043426514"
"4761","7.880373954772949","7.880373954772949","7.880373954772949"
"4764","7.663690090179443","7.663690090179443","7.663690090179443"
"4766","7.790676116943359","7.790676116943359","7.790676116943359"
"4769","7.806452751159668","7.806452751159668","7.806452751159668"
"4770","7.697566032409668","7.697566032409668","7.697566032409668"
"4772","7.534444332122803","7.534444332122803","7.534444332122803"
"4774","7.950503349304199","7.950503349304199","7.950503349304199"
"4775","7.584982872009277","7.584982872009277","7.584982872009277"
"4778","7.751801490783691","7.751801490783691","7.751801490783691"
"4781","7.618213653564453","7.618213653564453","7.618213653564453"
"4783","7.731164455413818","7.731164455413818","7.731164455413818"
"4785","7.583964824676514","7.583964824676514","7.583964824676514"
"4788","7.487639904022217","7.487639904022217","7.487639904022217"
"4791","7.705385208129883","7.705385208129883","7.705385208129883"
"4795","7.446273326873779","7.446273326873779","7.446273326873779"
"4798","7.751043319702148","7.751043319702148","7.751043319702148"
"4802","7.712467193603516","7.712467193603516","7.712467193603516"
"4803","7.619731903076172","7.619731903076172","7.619731903076172"
"4805","7.608242034912109","7.608242034912109","7.608242034912109"
"4806","7.954709529876709","7.954709529876709","7.954709529876709"
"4807","7.579073905944824","7.579073905944824","7.579073905944824"
"4810","7.714456081390381","7.714456081390381","7.714456081390381"
"4811","7.857863426208496","7.857863426208496","7.857863426208496"
"4814","7.593358516693115","7.593358516693115","7.593358516693115"
"4816","7.549539566040039","7.549539566040039","7.549539566040039"
"4818","7.506394386291504","7.506394386291504","7.506394386291504"
"4819","7.723672389984131","7.723672389984131","7.723672389984131"
"4820","7.714939117431641","7.714939117431641","7.714939117431641"
"4821","7.67913818359375","7.67913818359375","7.67913818359375"
"4824","7.4166178703308105","7.4166178703308105","7.4166178703308105"
"4825","7.540310859680176","7.540310859680176","7.540310859680176"
"4826","7.764388084411621","7.764388084411621","7.764388084411621"
"4827","7.65272331237793","7.65272331237793","7.65272331237793"
"4828","7.704339504241943","7.704339504241943","7.704339504241943"
"4832","7.643265724182129","7.643265724182129","7.643265724182129"
"4833","7.877846717834473","7.877846717834473","7.877846717834473"
"4841","7.843114376068115","7.843114376068115","7.843114376068115"
"4842","7.726062774658203","7.726062774658203","7.726062774658203"
"4843","7.51495361328125","7.51495361328125","7.51495361328125"
"4845","7.798388481140137","7.798388481140137","7.798388481140137"
"4846","7.69435453414917","7.69435453414917","7.69435453414917"
"4848","7.7626190185546875","7.7626190185546875","7.7626190185546875"
"4849","7.92429256439209","7.92429256439209","7.92429256439209"
"4850","7.9465765953063965","7.9465765953063965","7.9465765953063965"
"4852","7.73370361328125","7.73370361328125","7.73370361328125"
"4853","7.876350402832031","7.876350402832031","7.876350402832031"
"4856","7.916975975036621","7.916975975036621","7.916975975036621"
"4861","7.724590301513672","7.724590301513672","7.724590301513672"
"4863","7.303504943847656","7.303504943847656","7.303504943847656"
"4864","7.94626522064209","7.94626522064209","7.94626522064209"
"4867","7.806766510009766","7.806766510009766","7.806766510009766"
"4869","7.660700798034668","7.660700798034668","7.660700798034668"
"4875","7.8269853591918945","7.8269853591918945","7.8269853591918945"
"4876","7.632787227630615","7.632787227630615","7.632787227630615"
"4878","7.787651062011719","7.787651062011719","7.787651062011719"
"4879","7.445817470550537","7.445817470550537","7.445817470550537"
"4881","7.95716667175293","7.95716667175293","7.95716667175293"
"4884","7.811654567718506","7.811654567718506","7.811654567718506"
"4885","7.982378005981445","7.982378005981445","7.982378005981445"
"4887","7.911370754241943","7.911370754241943","7.911370754241943"
"4888","7.799477577209473","7.799477577209473","7.799477577209473"
"4889","7.878819942474365","7.878819942474365","7.878819942474365"
"4893","7.592301845550537","7.592301845550537","7.592301845550537"
"4894","7.67730712890625","7.67730712890625","7.67730712890625"
"4900","7.882150650024414","7.882150650024414","7.882150650024414"
"4905","7.746333122253418","7.746333122253418","7.746333122253418"
"4906","7.763295650482178","7.763295650482178","7.763295650482178"
"4909","7.5126051902771","7.5126051902771","7.5126051902771"
"4912","7.849418640136719","7.849418640136719","7.849418640136719"
"4913","7.752781867980957","7.752781867980957","7.752781867980957"
"4914","7.834907531738281","7.834907531738281","7.834907531738281"
"4917","7.888937950134277","7.888937950134277","7.888937950134277"
"4919","7.953460693359375","7.953460693359375","7.953460693359375"
"4920","7.8468427658081055","7.8468427658081055","7.8468427658081055"
"4922","7.788699626922607","7.788699626922607","7.788699626922607"
"4925","7.829324245452881","7.829324245452881","7.829324245452881"
"4927","7.863351345062256","7.863351345062256","7.863351345062256"
"4928","7.690162658691406","7.690162658691406","7.690162658691406"
"4933","7.947503089904785","7.947503089904785","7.947503089904785"
"4934","7.846465587615967","7.846465587615967","7.846465587615967"
"4936","7.697240352630615","7.697240352630615","7.697240352630615"
"4939","7.92197322845459","7.92197322845459","7.92197322845459"
"4943","7.812057018280029","7.812057018280029","7.812057018280029"
"4944","7.89644193649292","7.89644193649292","7.89644193649292"
"4945","7.511315822601318","7.511315822601318","7.511315822601318"
"4948","7.851571559906006","7.851571559906006","7.851571559906006"
"4951","7.486491680145264","7.486491680145264","7.486491680145264"
"4952","7.945517539978027","7.945517539978027","7.945517539978027"
"4954","7.656962871551514","7.656962871551514","7.656962871551514"
"4955","7.815694808959961","7.815694808959961","7.815694808959961"
"4958","7.797878265380859","7.797878265380859","7.797878265380859"
"4959","7.94139289855957","7.94139289855957","7.94139289855957"
"4960","7.934320449829102","7.934320449829102","7.934320449829102"
"4962","7.795899868011475","7.795899868011475","7.795899868011475"
"4965","7.85585355758667","7.85585355758667","7.85585355758667"
"4967","7.725654602050781","7.725654602050781","7.725654602050781"
"4969","7.557687282562256","7.557687282562256","7.557687282562256"
"4970","7.618403911590576","7.618403911590576","7.618403911590576"
"4972","7.807467460632324","7.807467460632324","7.807467460632324"
"4975","7.89305305480957","7.89305305480957","7.89305305480957"
"4976","7.673753261566162","7.673753261566162","7.673753261566162"
"4977","7.674708843231201","7.674708843231201","7.674708843231201"
"4978","7.966922760009766","7.966922760009766","7.966922760009766"
"4979","7.574760437011719","7.574760437011719","7.574760437011719"
"4980","7.75687313079834","7.75687313079834","7.75687313079834"
"4981","7.655898571014404","7.655898571014404","7.655898571014404"
"4984","7.570394039154053","7.570394039154053","7.570394039154053"
"4989","7.878551006317139","7.878551006317139","7.878551006317139"
"4990","7.865666389465332","7.865666389465332","7.865666389465332"
"4991","7.947665691375732","7.947665691375732","7.947665691375732"
"4992","7.86654806137085","7.86654806137085","7.86654806137085"
"4996","7.8410868644714355","7.8410868644714355","7.8410868644714355"
"4999","7.818784236907959","7.818784236907959","7.818784236907959"
"5003","7.716092586517334","7.716092586517334","7.716092586517334"
"5004","7.831162929534912","7.831162929534912","7.831162929534912"
"5006","7.949217796325684","7.949217796325684","7.949217796325684"
"5007","7.859240531921387","7.859240531921387","7.859240531921387"
"5008","7.905326843261719","7.905326843261719","7.905326843261719"
"5009","7.812259674072266","7.812259674072266","7.812259674072266"
"5010","7.887290000915527","7.887290000915527","7.887290000915527"
"5013","7.88690185546875","7.88690185546875","7.88690185546875"
"5014","7.7465033531188965","7.7465033531188965","7.7465033531188965"
"5017","7.702779293060303","7.702779293060303","7.702779293060303"
"5020","7.9150800704956055","7.9150800704956055","7.9150800704956055"
"5021","7.868522644042969","7.868522644042969","7.868522644042969"
"5022","7.9683427810668945","7.9683427810668945","7.9683427810668945"
"5023","7.83219051361084","7.83219051361084","7.83219051361084"
"5024","7.844970226287842","7.844970226287842","7.844970226287842"
"5025","7.696835994720459","7.696835994720459","7.696835994720459"
"5026","7.818406581878662","7.818406581878662","7.818406581878662"
"5027","7.600651741027832","7.600651741027832","7.600651741027832"
"5031","7.699409484863281","7.699409484863281","7.699409484863281"
"5032","7.863868713378906","7.863868713378906","7.863868713378906"
"5033","7.750842571258545","7.750842571258545","7.750842571258545"
"5035","7.576785087585449","7.576785087585449","7.576785087585449"
"5036","7.804398536682129","7.804398536682129","7.804398536682129"
"5037","7.848817825317383","7.848817825317383","7.848817825317383"
"5038","7.650346279144287","7.650346279144287","7.650346279144287"
"5041","7.872853755950928","7.872853755950928","7.872853755950928"
"5042","7.87106466293335","7.87106466293335","7.87106466293335"
"5044","7.605302333831787","7.605302333831787","7.605302333831787"
"5045","7.841248989105225","7.841248989105225","7.841248989105225"
"5046","7.908864498138428","7.908864498138428","7.908864498138428"
"5047","7.984260559082031","7.984260559082031","7.984260559082031"
"5048","7.687258720397949","7.687258720397949","7.687258720397949"
"5052","7.797154903411865","7.797154903411865","7.797154903411865"
"5053","7.497123718261719","7.497123718261719","7.497123718261719"
"5054","7.910743713378906","7.910743713378906","7.910743713378906"
"5057","7.962092876434326","7.962092876434326","7.962092876434326"
"5058","7.902701377868652","7.902701377868652","7.902701377868652"
"5059","7.4990692138671875","7.4990692138671875","7.4990692138671875"
"5061","7.7036261558532715","7.7036261558532715","7.7036261558532715"
"5062","7.95555305480957","7.95555305480957","7.95555305480957"
"5063","7.9228835105896","7.9228835105896","7.9228835105896"
"5069","7.793782711029053","7.793782711029053","7.793782711029053"
"5071","7.749940872192383","7.749940872192383","7.749940872192383"
"5072","7.430999755859375","7.430999755859375","7.430999755859375"
"5073","7.9021430015563965","7.9021430015563965","7.9021430015563965"
"5075","7.8992018699646","7.8992018699646","7.8992018699646"
"5077","7.817575454711914","7.817575454711914","7.817575454711914"
"5078","7.639184474945068","7.639184474945068","7.639184474945068"
"5080","7.853644847869873","7.853644847869873","7.853644847869873"
"5082","7.776552200317383","7.776552200317383","7.776552200317383"
"5083","7.945441722869873","7.945441722869873","7.945441722869873"
"5084","7.814167022705078","7.814167022705078","7.814167022705078"
"5085","7.870039939880371","7.870039939880371","7.870039939880371"
"5086","7.831413269042969","7.831413269042969","7.831413269042969"
"5088","7.95247745513916","7.95247745513916","7.95247745513916"
"5090","7.911470413208008","7.911470413208008","7.911470413208008"
"5092","7.896015167236328","7.896015167236328","7.896015167236328"
"5093","7.919808864593506","7.919808864593506","7.919808864593506"
"5094","7.8112640380859375","7.8112640380859375","7.8112640380859375"
"5097","7.680175304412842","7.680175304412842","7.680175304412842"
"5099","7.95570707321167","7.95570707321167","7.95570707321167"
"5100","7.651309013366699","7.651309013366699","7.651309013366699"
"5101","7.787971496582031","7.787971496582031","7.787971496582031"
"5103","7.65464973449707","7.65464973449707","7.65464973449707"
"5104","7.7169036865234375","7.7169036865234375","7.7169036865234375"
"5105","7.777644157409668","7.777644157409668","7.777644157409668"
"5106","7.968472957611084","7.968472957611084","7.968472957611084"
"5107","7.806647300720215","7.806647300720215","7.806647300720215"
"5111","7.8985595703125","7.8985595703125","7.8985595703125"
"5113","7.706225395202637","7.706225395202637","7.706225395202637"
"5121","7.777982234954834","7.777982234954834","7.777982234954834"
"5122","7.882674694061279","7.882674694061279","7.882674694061279"
"5125","7.672843933105469","7.672843933105469","7.672843933105469"
"5128","7.947801113128662","7.947801113128662","7.947801113128662"
"5129","7.817769527435303","7.817769527435303","7.817769527435303"
"5131","7.699398994445801","7.699398994445801","7.699398994445801"
"5140","7.644935607910156","7.644935607910156","7.644935607910156"
"5142","7.896562099456787","7.896562099456787","7.896562099456787"
"5143","7.695085525512695","7.695085525512695","7.695085525512695"
"5144","7.451580047607422","7.451580047607422","7.451580047607422"
"5145","7.739322662353516","7.739322662353516","7.739322662353516"
"5147","7.862282752990723","7.862282752990723","7.862282752990723"
"5150","7.853662490844727","7.853662490844727","7.853662490844727"
"5152","7.838083267211914","7.838083267211914","7.838083267211914"
"5154","7.433650970458984","7.433650970458984","7.433650970458984"
"5156","7.875835418701172","7.875835418701172","7.875835418701172"
"5157","7.811299800872803","7.811299800872803","7.811299800872803"
"5159","7.730713844299316","7.730713844299316","7.730713844299316"
"5160","7.575638771057129","7.575638771057129","7.575638771057129"
"5162","7.806756496429443","7.806756496429443","7.806756496429443"
"5163","7.830959320068359","7.830959320068359","7.830959320068359"
"5165","7.783411979675293","7.783411979675293","7.783411979675293"
"5167","7.761674404144287","7.761674404144287","7.761674404144287"
"5169","7.77173376083374","7.77173376083374","7.77173376083374"
"5170","7.724906921386719","7.724906921386719","7.724906921386719"
"5171","7.987048149108887","7.987048149108887","7.987048149108887"
"5172","7.7574896812438965","7.7574896812438965","7.7574896812438965"
"5174","7.777459621429443","7.777459621429443","7.777459621429443"
"5182","7.776702880859375","7.776702880859375","7.776702880859375"
"5183","7.880181789398193","7.880181789398193","7.880181789398193"
"5185","7.86051082611084","7.86051082611084","7.86051082611084"
"5186","7.7050323486328125","7.7050323486328125","7.7050323486328125"
"5188","7.782790184020996","7.782790184020996","7.782790184020996"
"5193","7.902909278869629","7.902909278869629","7.902909278869629"
"5195","7.698225975036621","7.698225975036621","7.698225975036621"
"5198","7.8394269943237305","7.8394269943237305","7.8394269943237305"
"5199","7.942337989807129","7.942337989807129","7.942337989807129"
"5200","7.920840263366699","7.920840263366699","7.920840263366699"
"5201","7.902361869812012","7.902361869812012","7.902361869812012"
"5202","7.775600433349609","7.775600433349609","7.775600433349609"
"5206","7.872888565063477","7.872888565063477","7.872888565063477"
"5207","7.830083847045898","7.830083847045898","7.830083847045898"
"5208","7.78247594833374","7.78247594833374","7.78247594833374"
"5209","7.776832580566406","7.776832580566406","7.776832580566406"
"5210","7.734353542327881","7.734353542327881","7.734353542327881"
"5212","7.6882548332214355","7.6882548332214355","7.6882548332214355"
"5215","7.993953704833984","7.993953704833984","7.993953704833984"
"5216","7.864463806152344","7.864463806152344","7.864463806152344"
"5217","7.89914608001709","7.89914608001709","7.89914608001709"
"5223","7.846898555755615","7.846898555755615","7.846898555755615"
"5227","7.967462539672852","7.967462539672852","7.967462539672852"
"5230","7.934751033782959","7.934751033782959","7.934751033782959"
"5231","7.739243984222412","7.739243984222412","7.739243984222412"
"5238","7.843962669372559","7.843962669372559","7.843962669372559"
"5240","7.945321559906006","7.945321559906006","7.945321559906006"
"5241","7.725462913513184","7.725462913513184","7.725462913513184"
"5242","7.852231502532959","7.852231502532959","7.852231502532959"
"5247","7.844346523284912","7.844346523284912","7.844346523284912"
"5249","7.800439357757568","7.800439357757568","7.800439357757568"
"5250","7.87363338470459","7.87363338470459","7.87363338470459"
"5251","7.870054244995117","7.870054244995117","7.870054244995117"
"5254","7.89720344543457","7.89720344543457","7.89720344543457"
"5255","7.689958572387695","7.689958572387695","7.689958572387695"
"5258","7.751784324645996","7.751784324645996","7.751784324645996"
"5259","7.711976528167725","7.711976528167725","7.711976528167725"
"5260","7.702661514282227","7.702661514282227","7.702661514282227"
"5261","7.900430202484131","7.900430202484131","7.900430202484131"
"5264","7.870204925537109","7.870204925537109","7.870204925537109"
"5265","7.910550594329834","7.910550594329834","7.910550594329834"
"5267","7.619285583496094","7.619285583496094","7.619285583496094"
"5271","8.008024215698242","8.008024215698242","8.008024215698242"
"5273","7.920886993408203","7.920886993408203","7.920886993408203"
"5277","7.392077922821045","7.392077922821045","7.392077922821045"
"5279","7.611850738525391","7.611850738525391","7.611850738525391"
"5280","7.99957275390625","7.99957275390625","7.99957275390625"
"5282","8.018905639648438","8.018905639648438","8.018905639648438"
